FIELDDESCRIPTION,,,Check Enabled,Check Enabled,Special Checks (NCCT),,,Watchlist/Searchlist usage,,,
205 COV,33B,Currency/Instructed Amount,X,X,0,0,0,2,2,0,0
207,20,Sender's Reference,X,X,0,0,0,2,2,0,0
207,21R,Specified Reference of the Ordering Institution,X,X,0,0,0,2,2,0,0
207,28D,Message Index/Total,X,X,0,0,0,2,2,0,0
207,30,Requested Execution Date,X,X,0,0,0,2,2,0,0
207,51A,Initiating Institution,X,X,X,0,0,2,2,0,2
207,52G,Ordering Institution,X,X,0,0,0,2,2,0,0
207,52A,Account Servicing Institution,X,X,X,0,0,2,2,0,2
207,52C,Account Servicing Institution,X,X,0,0,0,2,2,0,0
207,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
207,21,Transaction Reference,X,X,0,0,0,2,2,0,0
207,23E,Instruction Code,X,X,0,0,0,2,2,0,0
207,32B,Currency/Transaction Amount,X,X,0,0,0,2,2,0,0
207,56A,Intermediary,X,X,X,0,0,2,2,0,2
207,56D,Intermediary,X,X,0,0,0,2,2,0,0
207,57A,Account With Institution,X,X,X,0,0,2,2,0,2
207,57C,Account With Institution,X,X,0,0,0,2,2,0,0
207,57D,Account With Institution,X,X,0,0,0,2,2,0,0
207,58A,Beneficiary Institution,X,X,X,0,0,2,2,0,2
207,58D,Beneficiary Institution,X,X,0,0,0,2,2,0,0
210,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
210,25,Account Identification,X,X,0,0,0,2,2,0,0
210,30,Value Date,X,X,0,0,0,2,2,0,0
210,21,Related Reference,X,X,0,0,0,2,2,0,0
210,32B,"Currency Code, Amount",X,X,0,0,0,2,2,0,0
210,50,Ordering Customer,X,X,0,0,0,2,2,0,0
210,50C,Ordering Customer,X,X,0,0,0,2,2,0,0
210,50F,Ordering Customer,X,X,0,0,0,2,2,0,0
210,52A,Ordering Institution,X,X,X,0,0,2,2,0,2
210,52D,Ordering Institution,X,X,0,0,0,2,2,0,0
210,56A,Intermediary,X,X,X,0,0,2,2,0,2
210,56D,Intermediary,X,X,0,0,0,2,2,0,0
256,20,Sender's Reference,X,X,0,0,0,2,2,0,0
256,21,Related Message Reference,X,X,0,0,0,2,2,0,0
256,44A,Transaction Reference Number,X,X,X,0,0,2,2,0,2
256,21,Related Message Reference,X,X,0,0,0,2,2,0,0
256,21D,Cheque Number,X,X,0,0,0,2,2,0,0
256,21E,Cheque Reference Number,X,X,0,0,0,2,2,0,0
256,23E,Reason for Non-Payment/Dishonour,X,X,0,0,0,2,2,0,0
256,32J,Cheque Amount,X,X,0,0,0,2,2,0,0
256,37J,Interest Rate,X,X,0,0,0,2,2,0,0
256,71G,Interest Charges,X,X,0,0,0,2,2,0,0
256,71F,Sender's Charges,X,X,0,0,0,2,2,0,0
256,71H,Issuer's Financial Institution Charges,X,X,0,0,0,2,2,0,0
256,32A,"Value Date, Currency Code and Total Amount Claimed",X,X,X,0,0,2,2,0,2
256,30,Original Value Date,X,X,0,0,0,2,2,0,0
256,19,Total Cheque Amount,X,X,0,0,0,2,2,0,0
256,71J,Sum of Interest Charges,X,X,0,0,0,2,2,0,0
256,71L,Sum of Sender's Charges,X,X,0,0,0,2,2,0,0
256,71K,Sum of Issuer's Financial Institution Charges,X,X,0,0,0,2,2,0,0
256,57A,Account With Institution,X,X,X,0,0,2,2,0,2
256,57C,Account With Institution,X,X,0,0,0,2,2,0,0
256,57D,Account With Institution,X,X,0,0,0,2,2,0,0
256,58A,Beneficiary Institution,X,X,X,0,0,2,2,0,2
256,58B,Beneficiary Institution's Account (for Settlement),X,X,0,0,0,2,2,0,0
290,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
290,21,Related Reference,X,X,0,0,0,2,2,0,0
290,25,Account Identification,X,X,0,0,0,2,2,0,0
290,32C,"Value Date, Currency Code, Amount",X,X,0,0,0,2,2,0,0
290,32D,"Value Date, Currency Code, Amount",X,X,0,0,0,2,2,0,0
290,52A,Ordering Institution,X,X,X,0,0,2,2,0,2
290,52D,Ordering Institution,X,X,0,0,0,2,2,0,0
290,71B,Details of Charges,X,X,0,0,0,2,2,0,0
290,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
291,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
291,21,Related Reference,X,X,0,0,0,2,2,0,0
291,32B,"Currency Code, Amount",X,X,0,0,0,2,2,0,0
291,52A,Ordering Institution,X,X,X,0,0,2,2,0,2
291,52D,Ordering Institution,X,X,0,0,0,2,2,0,0
291,57A,Account With Institution,X,X,X,0,0,2,2,0,2
291,57C,Account With Institution,X,X,0,0,0,2,2,0,0
291,57D,Account With Institution,X,X,0,0,0,2,2,0,0
291,71B,Details of Charges,X,X,0,0,0,2,2,0,0
291,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
292,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
292,21,Related Reference,X,X,0,0,0,2,2,0,0
292,11S,MT and Date of the Original Message,X,X,0,0,0,2,2,0,0
292,79,Narrative Description of the Original Message,X,X,0,0,0,2,2,0,0
295,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
295,21,Related Reference,X,X,0,0,0,2,2,0,0
295,75,Queries,X,X,0,0,0,2,2,0,0
295,77A,Narrative,X,X,X,0,0,2,2,0,2
295,11R,MT and Date of the Original Message,X,X,0,0,0,2,2,0,0
295,11S,MT and Date of the Original Message,X,X,0,0,0,2,2,0,0
295,79,Narrative Description of the Message to Which the Query Relates,X,X,0,0,0,2,2,0,0
296,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
296,21,Related Reference,X,X,0,0,0,2,2,0,0
296,76,Answers,X,X,0,0,0,2,2,0,0
296,77A,Narrative,X,X,X,0,0,2,2,0,2
296,11R,MT and Date of the Original Message,X,X,0,0,0,2,2,0,0
296,11S,MT and Date of the Original Message,X,X,0,0,0,2,2,0,0
296,79,Narrative Description of the Original Message to Which the Answer Relates,X,X,0,0,0,2,2,0,0
298,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
298,12,Sub-Message Type,X,X,0,0,0,2,2,0,0
298,77E,Proprietary Message,X,X,0,0,0,2,2,0,0
299,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
299,21,Related Reference,X,X,0,0,0,2,2,0,0
299,79,Narrative,X,X,0,0,0,2,2,0,0
300,15A,New Sequence,X,X,X,0,0,2,2,0,2
300,20,Sender's Reference,X,X,0,0,0,2,2,0,0
300,21,Related Reference,X,X,0,0,0,2,2,0,0
300,22A,Type of Operation,X,X,X,0,0,2,2,0,2
300,94A,Scope of Operation,X,X,X,0,0,2,2,0,2
300,22C,Common Reference,X,X,0,0,0,2,2,0,0
300,17T,Block Trade Indicator,X,X,0,0,0,2,2,0,0
300,17U,Split Settlement Indicator,X,X,0,0,0,2,2,0,0
300,17I,Payment versus Payment Settlement Indicator,X,X,0,0,0,2,2,0,0
300,82A,Party A,X,X,X,0,0,2,2,0,2
300,82D,Party A,X,X,0,0,0,2,2,0,0
300,82J,Party A,X,X,0,0,0,2,2,0,0
300,87A,Party B,X,X,X,0,0,2,2,0,2
300,87D,Party B,X,X,0,0,0,2,2,0,0
300,87J,Party B,X,X,0,0,0,2,2,0,0
300,83A,Fund or Beneficiary Customer,X,X,X,0,0,2,2,0,2
300,83D,Fund or Beneficiary Customer,X,X,0,0,0,2,2,0,0
300,83J,Fund or Beneficiary Customer,X,X,0,0,0,2,2,0,0
300,77D,Terms and Conditions,X,X,0,0,0,2,2,0,0
300,14C,Year of Definitions,X,X,0,0,0,2,2,0,0
300,15B,New Sequence,X,X,0,0,0,2,2,0,0
300,30T,Trade Date,X,X,0,0,0,2,2,0,0
300,30V,Value Date,X,X,0,0,0,2,2,0,0
300,36,Exchange Rate,X,X,0,0,0,2,2,0,0
300,32B,"Currency, Amount",X,X,0,0,0,2,2,0,0
300,53A,Delivery Agent,X,X,X,0,0,2,2,0,2
300,53D,Delivery Agent,X,X,0,0,0,2,2,0,0
300,53J,Delivery Agent,X,X,0,0,0,2,2,0,0
300,56A,Intermediary,X,X,X,0,0,2,2,0,2
300,56D,Intermediary,X,X,0,0,0,2,2,0,0
300,56J,Intermediary,X,X,0,0,0,2,2,0,0
300,57A,Receiving Agent,X,X,X,0,0,2,2,0,2
300,57D,Receiving Agent,X,X,0,0,0,2,2,0,0
300,57J,Receiving Agent,X,X,0,0,0,2,2,0,0
300,33B,"Currency, Amount",X,X,0,0,0,2,2,0,0
300,57a,Receiving Agent,X,X,X,0,0,2,2,0,2
300,58A,Beneficiary Institution,X,X,X,0,0,2,2,0,2
300,58D,Beneficiary Institution,X,X,0,0,0,2,2,0,0
300,58J,Beneficiary Institution,X,X,0,0,0,2,2,0,0
300,15C,New Sequence,X,X,0,0,0,2,2,0,0
300,29A,Contact Information,X,X,X,0,0,2,2,0,2
300,24D,Dealing Method,X,X,0,0,0,2,2,0,0
300,84A,Dealing Branch Party A,X,X,X,0,0,2,2,0,2
300,84B,Dealing Branch Party A,X,X,0,0,0,2,2,0,0
300,84D,Dealing Branch Party A,X,X,0,0,0,2,2,0,0
300,84J,Dealing Branch Party A,X,X,0,0,0,2,2,0,0
300,85A,Dealing Branch Party B,X,X,X,0,0,2,2,0,2
300,85B,Dealing Branch Party B,X,X,0,0,0,2,2,0,0
300,85D,Dealing Branch Party B,X,X,0,0,0,2,2,0,0
300,85J,Dealing Branch Party B,X,X,0,0,0,2,2,0,0
300,88A,Broker Identification,X,X,X,0,0,2,2,0,2
300,88D,Broker Identification,X,X,0,0,0,2,2,0,0
300,88J,Broker Identification,X,X,0,0,0,2,2,0,0
300,71F,Broker's Commission,X,X,0,0,0,2,2,0,0
300,26H,Counterparty's Reference,X,X,0,0,0,2,2,0,0
300,21G,Broker's Reference,X,X,0,0,0,2,2,0,0
300,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
300,15D,New Sequence,X,X,0,0,0,2,2,0,0
300,17A,Buy (Sell) Indicator,X,X,X,0,0,2,2,0,2
300,32B,"Currency, Amount",X,X,0,0,0,2,2,0,0
300,16A,Number of Settlements,X,X,X,0,0,2,2,0,2
303,15A,New Sequence,X,X,X,0,0,2,2,0,2
303,20,Sender's Reference,X,X,0,0,0,2,2,0,0
303,21,Related Reference,X,X,0,0,0,2,2,0,0
303,22A,Type of Operation,X,X,X,0,0,2,2,0,2
303,94A,Scope of Operation,X,X,X,0,0,2,2,0,2
303,22C,Common Reference,X,X,0,0,0,2,2,0,0
303,82A,Fund Manager,X,X,X,0,0,2,2,0,2
303,82D,Fund Manager,X,X,0,0,0,2,2,0,0
303,82J,Fund Manager,X,X,0,0,0,2,2,0,0
303,87A,Executing Broker,X,X,X,0,0,2,2,0,2
303,87D,Executing Broker,X,X,0,0,0,2,2,0,0
303,87J,Executing Broker,X,X,0,0,0,2,2,0,0
303,29A,Contact Information,X,X,X,0,0,2,2,0,2
303,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
303,15B,New Sequence,X,X,0,0,0,2,2,0,0
303,30T,Trade Date,X,X,0,0,0,2,2,0,0
303,30V,Value Date,X,X,0,0,0,2,2,0,0
303,36,Exchange Rate,X,X,0,0,0,2,2,0,0
303,32B,"Currency, Amount Bought",X,X,0,0,0,2,2,0,0
303,33B,"Currency, Amount Sold",X,X,0,0,0,2,2,0,0
303,77D,Terms and Conditions,X,X,0,0,0,2,2,0,0
303,15C,New Sequence,X,X,0,0,0,2,2,0,0
303,23B,Identification of the Option,X,X,0,0,0,2,2,0,0
303,17A,Buy (Sell) Indicator,X,X,X,0,0,2,2,0,2
303,30T,Trade Date,X,X,0,0,0,2,2,0,0
303,30X,Earliest Exercise Date,X,X,0,0,0,2,2,0,0
303,30F,Final Settlement Date,X,X,0,0,0,2,2,0,0
303,29C,Expiry Location,X,X,0,0,0,2,2,0,0
303,13E,Expiry Date and Time,X,X,0,0,0,2,2,0,0
303,32B,"Currency, Amount Bought",X,X,0,0,0,2,2,0,0
303,36A,Strike Price,X,X,X,0,0,2,2,0,2
303,33B,"Currency, Amount Sold",X,X,0,0,0,2,2,0,0
303,39P,Premium Price,X,X,0,0,0,2,2,0,0
303,30P,Premium Payment Date,X,X,0,0,0,2,2,0,0
303,34B,Premium Currency and Amount,X,X,0,0,0,2,2,0,0
303,77D,Terms and Conditions,X,X,0,0,0,2,2,0,0
303,15D,New Sequence,X,X,0,0,0,2,2,0,0
303,28C,"Entry Number, Page Number",X,X,0,0,0,2,2,0,0
303,21A,Reference of the Individual Allocation,X,X,X,0,0,2,2,0,2
303,83A,Fund,X,X,X,0,0,2,2,0,2
303,83D,Fund,X,X,0,0,0,2,2,0,0
303,83J,Fund,X,X,0,0,0,2,2,0,0
303,32B,"Currency, Amount Bought",X,X,0,0,0,2,2,0,0
303,53A,Delivery Agent,X,X,X,0,0,2,2,0,2
303,53D,Delivery Agent,X,X,0,0,0,2,2,0,0
303,53J,Delivery Agent,X,X,0,0,0,2,2,0,0
303,56A,Intermediary,X,X,X,0,0,2,2,0,2
303,56D,Intermediary,X,X,0,0,0,2,2,0,0
303,56J,Intermediary,X,X,0,0,0,2,2,0,0
303,57A,Receiving Agent,X,X,X,0,0,2,2,0,2
303,57D,Receiving Agent,X,X,0,0,0,2,2,0,0
303,57J,Receiving Agent,X,X,0,0,0,2,2,0,0
303,58A,Beneficiary Institution,X,X,X,0,0,2,2,0,2
303,58D,Beneficiary Institution,X,X,0,0,0,2,2,0,0
303,58J,Beneficiary Institution,X,X,0,0,0,2,2,0,0
303,33B,"Currency, Amount Sold",X,X,0,0,0,2,2,0,0
303,34B,Premium Currency and Amount,X,X,0,0,0,2,2,0,0
304,15A,New Sequence,X,X,X,0,0,2,2,0,2
304,20,Sender's Reference,X,X,0,0,0,2,2,0,0
304,21,Related Reference,X,X,0,0,0,2,2,0,0
304,22A,Type of Operation,X,X,X,0,0,2,2,0,2
304,94A,Scope of Operation,X,X,X,0,0,2,2,0,2
304,17O,Open Indicator,X,X,0,0,0,2,2,0,0
304,17F,Final Close Indicator,X,X,0,0,0,2,2,0,0
304,17N,Net Settlement Indicator,X,X,0,0,0,2,2,0,0
304,83A,Fund,X,X,X,0,0,2,2,0,2
304,83D,Fund,X,X,0,0,0,2,2,0,0
304,83J,Fund,X,X,0,0,0,2,2,0,0
304,82A,Fund Manager,X,X,X,0,0,2,2,0,2
304,82D,Fund Manager,X,X,0,0,0,2,2,0,0
304,82J,Fund Manager,X,X,0,0,0,2,2,0,0
304,87A,Executing Broker,X,X,X,0,0,2,2,0,2
304,87D,Executing Broker,X,X,0,0,0,2,2,0,0
304,87J,Executing Broker,X,X,0,0,0,2,2,0,0
304,15B,New Sequence,X,X,0,0,0,2,2,0,0
304,30T,Trade Date,X,X,0,0,0,2,2,0,0
304,30V,Value Date,X,X,0,0,0,2,2,0,0
304,36,Exchange Rate,X,X,0,0,0,2,2,0,0
304,32B,"Currency, Amount Bought",X,X,0,0,0,2,2,0,0
304,33B,"Currency, Amount Sold",X,X,0,0,0,2,2,0,0
304,53A,Delivery Agent,X,X,X,0,0,2,2,0,2
304,53D,Delivery Agent,X,X,0,0,0,2,2,0,0
304,53J,Delivery Agent,X,X,0,0,0,2,2,0,0
304,56A,Intermediary,X,X,X,0,0,2,2,0,2
304,56D,Intermediary,X,X,0,0,0,2,2,0,0
304,56J,Intermediary,X,X,0,0,0,2,2,0,0
304,57A,Receiving Agent,X,X,X,0,0,2,2,0,2
304,57D,Receiving Agent,X,X,0,0,0,2,2,0,0
304,57J,Receiving Agent,X,X,0,0,0,2,2,0,0
304,58A,Beneficiary Institution,X,X,X,0,0,2,2,0,2
304,58D,Beneficiary Institution,X,X,0,0,0,2,2,0,0
304,58J,Beneficiary Institution,X,X,0,0,0,2,2,0,0
304,15C,New Sequence,X,X,0,0,0,2,2,0,0
304,21A,Reference to the Associated Trade,X,X,X,0,0,2,2,0,2
304,21G,Executing Broker's Reference,X,X,0,0,0,2,2,0,0
304,29A,Contact Information,X,X,X,0,0,2,2,0,2
304,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
304,15D,New Sequence,X,X,0,0,0,2,2,0,0
304,21P,Reference to Previous Deals,X,X,0,0,0,2,2,0,0
304,17G,Gain (Loss) Indicator,X,X,0,0,0,2,2,0,0
304,32G,"Currency, Amount",X,X,0,0,0,2,2,0,0
304,15E,New Sequence,X,X,0,0,0,2,2,0,0
304,17G,Gain (Loss) Indicator,X,X,0,0,0,2,2,0,0
304,32G,"Currency, Amount",X,X,0,0,0,2,2,0,0
305,15A,New Sequence,X,X,X,0,0,2,2,0,2
305,20,Transaction Reference Number,X,X,0,0,0,2,2,0,0
305,21,Related Reference,X,X,0,0,0,2,2,0,0
305,22,Code/Common Reference,X,X,0,0,0,2,2,0,0
305,23,Further Identification,X,X,0,0,0,2,2,0,0
305,94A,Scope of Operation,X,X,X,0,0,2,2,0,2
305,82A,Party A,X,X,X,0,0,2,2,0,2
305,82D,Party A,X,X,0,0,0,2,2,0,0
305,82J,Party A,X,X,0,0,0,2,2,0,0
305,87A,Party B,X,X,X,0,0,2,2,0,2
305,87D,Party B,X,X,0,0,0,2,2,0,0
305,87J,Party B,X,X,0,0,0,2,2,0,0
305,83A,Fund,X,X,X,0,0,2,2,0,2
305,83D,Fund,X,X,0,0,0,2,2,0,0
305,83J,Fund,X,X,0,0,0,2,2,0,0
305,30,Date Contract Agreed/Amended,X,X,0,0,0,2,2,0,0
305,31C,Earliest Exercise Date,X,X,0,0,0,2,2,0,0
305,31G,Expiry Details,X,X,0,0,0,2,2,0,0
305,31E,Final Settlement Date,X,X,0,0,0,2,2,0,0
305,26F,Settlement Type,X,X,0,0,0,2,2,0,0
305,32B,Underlying Currency and Amount,X,X,0,0,0,2,2,0,0
305,36,Strike Price,X,X,0,0,0,2,2,0,0
305,33B,Counter Currency and Amount,X,X,0,0,0,2,2,0,0
305,37K,Premium Price,X,X,0,0,0,2,2,0,0
305,34a,Premium Payment,X,X,X,0,0,2,2,0,2
305,53A,Delivery Agent,X,X,X,0,0,2,2,0,2
305,53D,Delivery Agent,X,X,0,0,0,2,2,0,0
305,53J,Delivery Agent,X,X,0,0,0,2,2,0,0
305,56A,Intermediary,X,X,X,0,0,2,2,0,2
305,56D,Intermediary,X,X,0,0,0,2,2,0,0
305,57A,Receiving Agent,X,X,X,0,0,2,2,0,2
305,57D,Receiving Agent,X,X,0,0,0,2,2,0,0
305,77H,Type Date Version ,X,X,0,0,0,2,2,0,0
305,14C,Year of Definitions,X,X,0,0,0,2,2,0,0
305,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
306,15A,New Sequence,X,X,X,0,0,2,2,0,2
306,20,Sender's Reference,X,X,0,0,0,2,2,0,0
306,21,Related Reference,X,X,0,0,0,2,2,0,0
306,22A,Type of Operation,X,X,X,0,0,2,2,0,2
306,94A,Scope of Operation,X,X,X,0,0,2,2,0,2
306,22C,Common Reference,X,X,0,0,0,2,2,0,0
306,21N,Contract Number Party A,X,X,0,0,0,2,2,0,0
306,21B,Contract Number Party B,X,X,0,0,0,2,2,0,0
306,12F,Option Style,X,X,0,0,0,2,2,0,0
306,12E,Expiration Style,X,X,0,0,0,2,2,0,0
306,12D,Option Type,X,X,0,0,0,2,2,0,0
306,17A,Barrier Indicator,X,X,X,0,0,2,2,0,2
306,17F,Non-Deliverable Indicator,X,X,0,0,0,2,2,0,0
306,22K,Type of Event,X,X,0,0,0,2,2,0,0
306,30U,Date of Trigger Hit,X,X,0,0,0,2,2,0,0
306,29H,Location of Trigger Hit,X,X,0,0,0,2,2,0,0
306,82A,Party A,X,X,X,0,0,2,2,0,2
306,82D,Party A,X,X,0,0,0,2,2,0,0
306,82J,Party A,X,X,0,0,0,2,2,0,0
306,87A,Party B,X,X,X,0,0,2,2,0,2
306,87D,Party B,X,X,0,0,0,2,2,0,0
306,87J,Party B,X,X,0,0,0,2,2,0,0
306,83A,Fund,X,X,X,0,0,2,2,0,2
306,83D,Fund,X,X,0,0,0,2,2,0,0
306,83J,Fund,X,X,0,0,0,2,2,0,0
306,77H,"Type, Date, Version of the Agreement",X,X,0,0,0,2,2,0,0
306,77D,Additional Conditions,X,X,0,0,0,2,2,0,0
306,14C,Year of Definitions,X,X,0,0,0,2,2,0,0
306,15B,New Sequence,X,X,0,0,0,2,2,0,0
306,17V,Buy (Sell) Indicator,X,X,0,0,0,2,2,0,0
306,30T,Trade Date,X,X,0,0,0,2,2,0,0
306,30X,Expiration Date,X,X,0,0,0,2,2,0,0
306,29E,Expiration Location and Time,X,X,0,0,0,2,2,0,0
306,30F,Final Settlement Date,X,X,0,0,0,2,2,0,0
306,30J,Final Settlement Date,X,X,0,0,0,2,2,0,0
306,37K,Premium Price,X,X,0,0,0,2,2,0,0
306,30V,Premium Payment Date,X,X,0,0,0,2,2,0,0
306,34B,Premium Currency and Amount,X,X,0,0,0,2,2,0,0
306,84A,Calculation Agent,X,X,X,0,0,2,2,0,2
306,84B,Calculation Agent,X,X,0,0,0,2,2,0,0
306,84D,Calculation Agent,X,X,0,0,0,2,2,0,0
306,84J,Calculation Agent,X,X,0,0,0,2,2,0,0
306,15C,New Sequence,X,X,0,0,0,2,2,0,0
306,53A,Delivery Agent,X,X,X,0,0,2,2,0,2
306,53D,Delivery Agent,X,X,0,0,0,2,2,0,0
306,53J,Delivery Agent,X,X,0,0,0,2,2,0,0
306,86A,Intermediary 2,X,X,X,0,0,2,2,0,2
306,86D,Intermediary 2,X,X,0,0,0,2,2,0,0
306,86J,Intermediary 2,X,X,0,0,0,2,2,0,0
306,56A,Intermediary,X,X,X,0,0,2,2,0,2
306,56D,Intermediary,X,X,0,0,0,2,2,0,0
306,56J,Intermediary,X,X,0,0,0,2,2,0,0
306,57A,Receiving Agent,X,X,X,0,0,2,2,0,2
306,57D,Receiving Agent,X,X,0,0,0,2,2,0,0
306,57J,Receiving Agent,X,X,0,0,0,2,2,0,0
306,58A,Beneficiary Institution,X,X,X,0,0,2,2,0,2
306,58D,Beneficiary Institution,X,X,0,0,0,2,2,0,0
306,58J,Beneficiary Institution,X,X,0,0,0,2,2,0,0
306,15D,New Sequence,X,X,0,0,0,2,2,0,0
306,30P,Earliest Exercise Date,X,X,0,0,0,2,2,0,0
306,30Q,Intermediate Exercise Date,X,X,0,0,0,2,2,0,0
306,26F,Settlement Type,X,X,0,0,0,2,2,0,0
306,32B,Put Currency and Amount,X,X,0,0,0,2,2,0,0
306,36,Strike Price,X,X,0,0,0,2,2,0,0
306,33B,Call Currency and Amount,X,X,0,0,0,2,2,0,0
306,15E,New Sequence,X,X,0,0,0,2,2,0,0
306,33E,"Currency, Amount",X,X,0,0,0,2,2,0,0
306,30H,Touch Payment Date,X,X,0,0,0,2,2,0,0
306,15F,New Sequence,X,X,0,0,0,2,2,0,0
306,22G,Type of Barrier,X,X,0,0,0,2,2,0,0
306,37J,Barrier Level,X,X,0,0,0,2,2,0,0
306,37L,Lower Barrier Level,X,X,0,0,0,2,2,0,0
306,30G,Barrier Window Start Date and End Date,X,X,0,0,0,2,2,0,0
306,29J,Location and Time for Start Date,X,X,0,0,0,2,2,0,0
306,29K,Location and Time for End Date,X,X,0,0,0,2,2,0,0
306,15G,New Sequence,X,X,0,0,0,2,2,0,0
306,22J,Type of Trigger,X,X,0,0,0,2,2,0,0
306,37U,Trigger Level,X,X,0,0,0,2,2,0,0
306,37P,Lower Trigger Level,X,X,0,0,0,2,2,0,0
306,32Q,Currency Pair,X,X,0,0,0,2,2,0,0
306,15H,New Sequence,X,X,0,0,0,2,2,0,0
306,14S,Settlement Rate Source,X,X,0,0,0,2,2,0,0
306,32E,Settlement Currency,X,X,0,0,0,2,2,0,0
306,15I,New Sequence,X,X,0,0,0,2,2,0,0
306,29A,Contact Information,X,X,X,0,0,2,2,0,2
306,24D,Dealing Method,X,X,0,0,0,2,2,0,0
306,88a,Broker Identification,X,X,X,0,0,2,2,0,2
306,71F,Broker's Commission,X,X,0,0,0,2,2,0,0
306,21G,Broker's Reference,X,X,0,0,0,2,2,0,0
306,72,Sender to Receiver Information,X,X,0,0,0,2,2,2,0
306,85a,Exercising Party,X,X,X,0,0,2,2,0,2
306,15J,New Sequence,X,X,0,0,0,2,2,0,0
306,18A,Number of Repetitions,X,X,X,0,0,2,2,0,2
306,30F,Payment Date,X,X,0,0,0,2,2,0,0
306,32H,"Currency, Payment Amount",X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
307,23G,Function of the Message,X,X,0,0,0,2,2,0,0
307,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
307,22H,(see qualifier description),X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,13A,Linked Message,X,X,X,0,0,2,2,0,2
307,13B,Linked Message,X,X,0,0,0,2,2,0,0
307,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
307,16S,End of Block,X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
307,92B,Exchange Rate,X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,95P,FX Counterparty,X,X,0,0,0,2,2,0,0
307,95Q,FX Counterparty,X,X,0,0,0,2,2,0,0
307,95R,FX Counterparty,X,X,0,0,0,2,2,0,0
307,16S,End of Block,X,X,0,0,0,2,2,0,0
307,97A,Safekeeping Account,X,X,X,0,0,2,2,0,2
307,16S,End of Block,X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,19B,(see qualifier description),X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,97A,Cash Account,X,X,X,0,0,2,2,0,2
307,70C,Party Contact Narrative,X,X,0,0,0,2,2,0,0
307,16S,End of Block,X,X,0,0,0,2,2,0,0
307,16S,End of Block,X,X,0,0,0,2,2,0,0
307,16S,End of Block,X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,20C,Previous Reference,X,X,0,0,0,2,2,0,0
307,16S,End of Block,X,X,0,0,0,2,2,0,0
307,22H,Gain/Loss Indicator,X,X,0,0,0,2,2,0,0
307,19B,Gain/Loss Currency and Amount,X,X,0,0,0,2,2,0,0
307,16S,End of Block,X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,22H,Gain/Loss Indicator,X,X,0,0,0,2,2,0,0
307,19B,Net Gain/Loss Amount,X,X,0,0,0,2,2,0,0
307,16R,Start of Block,X,X,0,0,0,2,2,0,0
307,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
307,97A,Cash Account,X,X,X,0,0,2,2,0,2
307,70C,Party Contact Narrative,X,X,0,0,0,2,2,0,0
307,16S,End of Block,X,X,0,0,0,2,2,0,0
320,15A,New Sequence,X,X,X,0,0,2,2,0,2
320,20,Sender's Reference,X,X,0,0,0,2,2,0,0
320,21,Related Reference,X,X,0,0,0,2,2,0,0
320,22A,Type of Operation,X,X,X,0,0,2,2,0,2
320,94A,Scope of Operation,X,X,X,0,0,2,2,0,2
320,22B,Type of Event,X,X,0,0,0,2,2,0,0
320,22C,Common Reference,X,X,0,0,0,2,2,0,0
320,21N,Contract Number Party A,X,X,0,0,0,2,2,0,0
320,82A,Party A,X,X,X,0,0,2,2,0,2
320,82D,Party A,X,X,0,0,0,2,2,0,0
320,82J,Party A,X,X,0,0,0,2,2,0,0
320,87A,Party B,X,X,X,0,0,2,2,0,2
320,87D,Party B,X,X,0,0,0,2,2,0,0
